# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       2.285        0.000      468.074  1072605.676
       2.289      287.300      468.074  1072605.676
       2.293        0.000      468.074  1072605.676
       2.296        0.000      468.074  1072605.676
       2.300      290.000      468.074  1072605.676
       2.303      270.800      468.074  1072605.676
       2.307        0.000      468.199  1072605.680
       2.310      288.700      468.699  1072605.680
       2.314        0.000      469.324  1072605.676
       2.318      210.500      469.824  1072605.672
       2.323        0.000      470.699  1072605.676
       2.327      208.100      471.996  1072605.676
       2.332        0.000      472.531  1072606.102
       2.336      282.600      472.781  1072606.094
       2.339        0.000      472.906  1072606.098
       2.343        0.000      473.281  1072606.098
       2.347      287.000      473.406  1072606.098
       2.350        0.000      473.406  1072606.098
       2.354      390.400      473.406  1072606.098
       2.359        0.000      474.156  1072607.512
       2.363      282.000      474.461  1072607.512
       2.367        0.000      474.641  1072607.508
       2.370        0.000      474.766  1072607.512
       2.374      289.600      474.766  1072607.512
       2.377        0.000      474.891  1072607.508
       2.381        0.000      474.891  1072607.516
       2.384      283.900      475.016  1072607.512
       2.388        0.000      475.141  1072607.512
       2.391        0.000      475.266  1072607.512
       2.395        0.000      475.391  1072607.508
       2.398      286.300      475.664  1072607.613
       2.402        0.000      475.664  1072607.609
       2.405        0.000      475.664  1072607.609
       2.409      245.700      475.664  1072607.609
       2.413        0.000      475.664  1072607.613
       2.416      284.100      475.664  1072607.609
       2.420        0.000      475.789  1072607.613
       2.424      463.700      475.789  1072607.613
       2.428        0.000      475.789  1072607.613
       2.433      231.400      475.789  1072607.613
       2.437        0.000      475.789  1072607.609
       2.440        0.000      475.789  1072607.613
       2.444      236.000      476.094  1072607.609
       2.449        0.000      476.094  1072607.609
       2.453        0.000      476.770  1072609.258
       2.457      561.400      478.027  1072609.496
       2.461        0.000      478.152  1072609.504
       2.464        0.000      478.152  1072609.500
       2.468      288.900      478.277  1072609.500
       2.471        0.000      478.277  1072609.500
       2.474        0.000      478.402  1072609.500
       2.478      285.300      478.707  1072609.500
       2.481        0.000      478.832  1072609.508
       2.485        0.000      478.957  1072609.512
       2.488      286.800      479.082  1072609.516
       2.492        0.000      481.871  1072611.559
       2.495        0.000      481.996  1072611.559
       2.499      287.500      482.121  1072611.559
       2.502        0.000      482.121  1072611.559
       2.506        0.000      482.246  1072611.559
       2.509      288.300      482.371  1072611.559
       2.513        0.000      482.496  1072611.559
       2.516        0.000      482.621  1072611.559
       2.520        0.000      482.746  1072611.559
       2.524      286.100      482.871  1072611.559
       2.527        0.000      482.996  1072611.559
       2.531      286.100      483.121  1072611.559
       2.534        0.000      483.121  1072611.559
       2.538        0.000      483.246  1072611.559
       2.541      279.800      483.371  1072611.559
       2.545        0.000      483.496  1072611.559
       2.548        0.000      483.621  1072611.559
       2.552      286.500      483.871  1072611.559
       2.555        0.000      484.871  1072611.559
       2.559        0.000      484.996  1072611.559
       2.562      290.300      485.121  1072611.559
       2.566        0.000      485.246  1072611.559
       2.569        0.000      485.371  1072611.559
       2.573      285.600      485.496  1072611.559
       2.576        0.000      485.621  1072611.559
       2.580        0.000      485.746  1072611.559
       2.583      291.100      485.871  1072611.559
       2.587        0.000      485.996  1072611.559
       2.590        0.000      486.121  1072611.559
       2.594      281.300      486.246  1072611.559
       2.597        0.000      486.246  1072611.559
       2.601        0.000      486.371  1072611.559
       2.604      287.900      486.496  1072611.559
       2.608        0.000      486.621  1072611.559
       2.611        0.000      486.746  1072611.559
       2.615      282.400      487.289  1072611.766
       2.618        0.000      487.590  1072611.758
       2.622        0.000      487.871  1072611.762
       2.625      288.500      488.141  1072611.766
       2.629        0.000      488.391  1072611.770
       2.632      212.900      488.641  1072611.766
       2.637      148.500      489.738  1072613.535
       2.644      155.800      490.184  1072613.559
       2.650        0.000      490.309  1072613.551
       2.656      286.200      490.309  1072613.559
       2.659        0.000      490.559  1072613.555
       2.663        0.000      490.559  1072613.551
       2.666      280.100      490.684  1072613.492
       2.670        0.000      490.809  1072613.551
       2.673        0.000      490.809  1072613.547
       2.677        0.000      490.934  1072613.551
       2.680      283.800      490.934  1072613.555
       2.684        0.000      491.184  1072613.547
       2.687        0.000      491.184  1072613.547
       2.691      282.500      491.184  1072613.547
       2.694        0.000      491.484  1072613.551
       2.698      286.600      491.609  1072613.551
       2.701      286.900      492.004  1072613.551
       2.705      169.700      492.129  1072613.551
       2.711      271.300      492.129  1072613.551
       2.714        0.000      492.254  1072613.555
       2.719        0.000      492.254  1072613.559
       2.722        0.000      492.254  1072613.559
       2.726      278.000      492.504  1072613.559
       2.730        0.000      492.504  1072613.555
       2.734        0.000      492.504  1072613.555
       2.737        0.000      492.629  1072613.555
       2.741      281.400      493.586  1072617.133
       2.744        0.000      494.656  1072617.910
       2.748      262.600      494.656  1072617.914
       2.752        0.000      495.215  1072618.012
       2.758      164.200      495.945  1072618.133
       2.764      155.600      497.383  1072620.887
       2.770        0.000      497.508  1072620.891
       2.775        0.000      498.500  1072620.891
       2.778      285.600      498.750  1072620.891
       2.782        0.000      498.875  1072620.891
       2.785      215.600      498.875  1072620.887
       2.790      175.900      499.000  1072780.930
       2.795      216.200      499.125  1072780.930
       2.800        0.000      499.125  1072780.930
       2.804        0.000      499.125  1072780.930
       2.807        0.000      499.125  1072780.930
       2.811        0.000      499.125  1072780.930
       2.814        0.000      499.125  1072780.930
       2.819      205.200      499.125  1072780.930
       2.824        0.000      499.422  1072780.930
       2.827      182.900      499.422  1072780.934
       2.833      263.200      499.547  1072780.926
       2.840      300.800      499.945  1072860.949
       2.847        0.000      499.945  1072860.949
       2.852      207.900      499.945  1072860.949
       2.857        0.000      499.945  1072860.949
       2.861      217.000      499.945  1072860.949
       2.866        0.000      499.945  1072860.949
       2.871      182.400      500.195  1072860.953
       2.876      324.200      500.195  1072860.949
       2.882      423.200      497.465  1072860.953
       2.887        0.000      497.465  1072860.949
       2.892        0.000      497.465  1072860.949
       2.895        0.000      497.465  1072860.949
       2.900        0.000      497.465  1072860.949
       2.903        0.000      497.465  1072860.949
       2.907        0.000      497.465  1072860.949
       2.910        0.000      497.465  1072860.949
       2.914      212.000      497.465  1072860.949
       2.918      148.500      497.590  1072860.949
       2.925      251.600      497.590  1072860.949
       2.929        0.000      497.715  1072860.945
       2.933        0.000      497.715  1072860.945
       2.936        0.000      497.715  1072860.945
       2.940        0.000      497.715  1072860.945
       2.943        0.000      497.715  1072860.945
       2.947        0.000      497.715  1072860.945
       2.950        0.000      497.715  1072860.945
       2.954        0.000      497.715  1072860.945
       2.957        0.000      497.715  1072860.945
       2.961        0.000      497.715  1072860.945
       2.964      227.700      497.715  1072860.945
       2.969      259.800      497.715  1072860.949
       2.973        0.000      497.715  1072860.953
       2.976        0.000      497.715  1072860.949
       2.980      254.700      497.715  1072860.953
       2.984        0.000      497.715  1072860.949
       2.987        0.000      497.715  1072860.949
       2.991        0.000      497.715  1072860.949
       2.994        0.000      497.715  1072860.949
       2.998        0.000      497.715  1072860.949
       3.001        0.000      497.715  1072860.949
       3.005        0.000      497.715  1072860.949
       3.008        0.000      497.715  1072860.949
       3.012        0.000      497.715  1072860.949
       3.015        0.000      497.715  1072860.949
       3.019        0.000      497.715  1072860.949
       3.023        0.000      497.715  1072860.949
       3.027        0.000      497.715  1072860.949
       3.030        0.000      497.715  1072860.949
       3.034        0.000      497.715  1072860.949
       3.037        0.000      497.715  1072860.949
       3.041        0.000      497.715  1072860.949
       3.044        0.000      497.715  1072860.949
       3.048        0.000      497.715  1072860.949
       3.051        0.000      497.715  1072860.949
       3.055      191.400      497.715  1072860.949
       3.060      172.700      497.715  1072860.949
       3.066      174.000      497.715  1072860.949
       3.072      395.400      497.715  1072860.949
       3.077        0.000      497.715  1072860.949
       3.081      494.100      497.715  1072860.949
       3.085      246.600      497.715  1072860.949
       3.089        0.000      497.715  1072860.949
       3.093      188.800      497.715  1072860.949
       3.099      348.300      497.715  1072860.949
       3.104      176.900      497.715  1072860.949
       3.110      209.100      497.715  1072860.949
       3.115      176.500      497.715  1072860.949
       3.120      171.300      497.715  1072860.949
       3.126      347.600      497.715  1072860.949
       3.132      171.700      497.715  1072860.949
       3.138      173.000      497.715  1072860.949
       3.144      343.800      497.715  1072860.949
       3.149        0.000      497.715  1072860.949
       3.155      354.700      497.715  1072860.949
       3.161      179.400      497.715  1072860.949
       3.167      370.600      497.715  1072860.949
       3.172        0.000      497.715  1072860.949
       3.177        0.000      497.840  1072860.945
       3.181      227.700      497.965  1072860.949
       3.185        0.000      497.965  1072860.949
       3.189        0.000      497.965  1072860.949
       3.193        0.000      497.965  1072860.949
       3.196        0.000      497.965  1072860.949
       3.200        0.000      497.965  1072860.949
       3.203        0.000      497.965  1072860.949
       3.207        0.000      497.965  1072860.949
       3.210        0.000      497.965  1072860.949
       3.214        0.000      497.965  1072860.949
       3.218        0.000      497.965  1072860.945
       3.222        0.000      497.965  1072860.949
       3.225      285.500      498.090  1072860.953
       3.229      344.400      498.090  1072940.977
       3.235      170.800      498.090  1072940.977
       3.240      171.300      498.090  1072940.977
       3.246      173.100      498.215  1072940.969
       3.252      206.700      498.340  1072940.969
       3.257      185.800      499.023  1072941.559
       3.262      346.000      499.273  1072941.559
       3.268      319.300      499.398  1073133.637
       3.274      167.000      499.773  1073149.637
       3.280      374.100      499.898  1073149.633
       3.286      303.800      501.148  1073165.668
       3.295      366.200      502.398  1073181.691
       3.306      340.900      503.023  1073181.691
       3.315      286.700      503.773  1073181.691
       3.326      376.100      505.648  1073181.695
       3.344        0.000      505.648  1073181.695
       3.349      367.100      505.648  1073181.699
       3.355      401.400      505.773  1073181.699
       3.360      201.600      505.898  1073181.699
       3.365      362.500      505.898  1073181.695
       3.370      198.700      505.898  1073181.695
       3.375      179.000      505.898  1073197.691
       3.381      376.300      506.148  1073197.707
       3.386      425.100      506.148  1073197.707
       3.391        0.000      506.148  1073197.707
       3.395      234.100      506.273  1073197.707
       3.400        0.000      506.273  1073197.707
       3.404      237.800      506.273  1073197.707
       3.408      262.300      506.398  1073197.707
       3.412        0.000      506.648  1073197.707
       3.416      167.300      508.148  1073197.707
       3.422      378.000      508.773  1073197.711
       3.427        0.000      508.773  1073197.711
       3.433      342.800      508.773  1073197.711
       3.439      166.200      508.773  1073197.711
       3.445      349.000      508.773  1073197.711
       3.451      254.200      509.148  1073197.711
       3.459      352.500      509.523  1073197.711
       3.464      356.900      509.898  1073197.711
       3.470      182.900      509.898  1073197.711
       3.475      378.300      510.148  1073197.711
       3.481      186.000      510.523  1073197.711
       3.486      360.900      511.023  1073197.711
       3.492      386.200      511.148  1073197.711
       3.497      186.900      511.148  1073197.711
       3.502      394.400      511.648  1073197.977
       3.507      400.700      511.648  1073197.977
       3.512      195.600      512.023  1073198.129
       3.517      192.300      512.398  1073198.129
       3.522      176.700      512.523  1073198.297
       3.528      351.000      512.773  1073198.305
       3.534        0.000      512.773  1073198.305
       3.540      528.700      512.773  1073198.305
       3.546      171.500      512.773  1073198.305
       3.552      177.800      512.898  1073198.305
       3.557      361.600      512.898  1073198.305
