# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.737      191.200      314.387  1072181.301
       0.743      344.600      315.988  1072181.359
       0.752      234.100      317.395  1072181.363
       0.760      172.900      318.152  1072181.375
       0.766      614.100      319.215  1072181.371
       0.773      127.700      320.812  1072181.371
       0.780      304.900      321.812  1072181.367
       0.787      298.200      322.988  1072181.473
       0.793      281.400      324.238  1072181.480
       0.800      157.300      325.738  1072181.480
       0.807      466.900      326.488  1072181.477
       0.813      158.200      328.613  1072181.477
       0.820      490.600      329.738  1072181.477
       0.826      450.000      332.547  1072182.895
       0.832      298.900      334.449  1072182.992
       0.839      422.300      336.223  1072182.992
       0.846      286.500      337.520  1072183.004
       0.853      153.000      338.793  1072183.000
       0.860      268.300      339.559  1072183.125
       0.867      343.600      342.305  1072183.523
       0.882      226.300      344.305  1072183.543
       0.895      368.900      348.934  1072186.086
       0.911      485.700      350.984  1072186.102
       0.923      260.900      352.234  1072186.090
       0.935      358.700      353.375  1072186.109
       0.946      338.000      354.016  1072186.125
       0.952      176.800      355.266  1072186.117
       0.958      168.700      359.668  1072186.113
       0.964      693.400      360.293  1072186.141
       0.969      148.400      360.625  1072185.367
       0.976      468.900      362.805  1072188.543
       0.983        0.000      363.805  1072188.527
       0.990      559.000      364.680  1072412.840
       0.999      260.000      365.305  1072492.859
       1.006      313.700      367.859  1072496.020
       1.013      477.800      369.188  1072496.441
       1.019      303.600      370.363  1072576.711
       1.036      135.100      370.738  1072640.730
       1.043      356.400      373.113  1072640.746
       1.054      330.400      377.191  1072640.738
       1.066      407.500      380.941  1072640.801
       1.078      364.900      386.691  1072644.027
       1.094      415.000      388.066  1072788.320
       1.103        0.000      389.191  1072804.312
       1.109      388.800      393.055  1072868.672
       1.123      413.500      395.559  1072868.762
       1.134      371.500      399.789  1072868.766
       1.145      433.400      402.293  1072867.980
       1.154      253.900      405.020  1072867.203
       1.166      243.400      406.320  1072867.203
       1.178      479.300      408.195  1072867.195
       1.191      230.500      411.195  1072867.199
       1.204      478.200      411.820  1072947.207
       1.210      161.000      411.945  1072947.207
       1.216      149.400      412.320  1072947.207
       1.223      454.800      412.695  1072947.207
       1.229      316.000      414.070  1072947.270
       1.236      164.800      414.945  1072947.277
       1.242      298.700      416.605  1072948.699
       1.248      291.900      418.574  1072950.121
       1.255      425.800      419.684  1072950.109
       1.262      302.900      419.555  1072950.109
       1.269      309.300      420.180  1072950.113
       1.275      296.500      420.680  1072950.113
       1.282      290.800      421.309  1072950.102
       1.289      299.800      422.039  1072950.109
       1.296      466.500      422.664  1072950.109
       1.302        0.000      423.594  1072950.117
       1.308      535.600      424.223  1072950.121
       1.314      170.200      424.348  1072950.117
       1.320      350.600      425.035  1072950.219
       1.325      176.500      427.309  1072952.914
       1.331      183.900      427.820  1072952.914
       1.336      535.500      428.504  1072952.914
       1.342      356.600      429.367  1072952.926
       1.348      181.600      429.742  1072952.922
       1.353      241.600      433.918  1072952.129
       1.366      336.400      440.555  1072954.930
       1.413      294.200      443.555  1073034.938
       1.441      295.100      448.676  1073114.965
       1.481      135.400      449.742  1073116.395
       1.489      438.300      450.176  1073116.387
       1.496      141.500      450.551  1073116.383
       1.503      314.000      451.176  1073116.379
       1.509      475.400      452.176  1073116.387
       1.515      154.500      453.109  1073116.375
       1.522      310.400      453.984  1073116.383
       1.528      207.000      454.734  1073116.379
       1.533      416.400      456.359  1073116.379
       1.538      302.100      457.234  1073116.375
       1.545      160.900      458.984  1073116.383
       1.551      697.100      460.609  1073116.379
       1.556        0.000      461.484  1073116.379
       1.562        0.000      463.734  1073116.379
       1.568      498.500      464.559  1073116.469
       1.574      298.900      465.762  1073117.371
       1.580      300.600      468.566  1073119.922
       1.587      292.000      468.816  1073119.918
       1.594      608.400      469.371  1073119.918
       1.600      301.500      470.109  1073119.918
       1.607      297.100      470.484  1073119.918
       1.614      147.300      471.043  1073119.918
       1.621      433.400      472.043  1073119.914
       1.627      141.100      472.793  1073119.918
       1.635      284.400      473.543  1073199.934
       1.642      299.200      474.168  1073199.934
       1.648      280.000      474.980  1073199.941
       1.659      337.300      476.355  1073199.941
       1.671      357.900      477.980  1073199.938
       1.685      441.100      478.980  1073199.941
       1.701      301.500      480.988  1073199.941
       1.711      281.300      481.238  1073199.941
       1.718      140.700      485.414  1073199.941
       1.725      570.800      485.539  1073199.945
       1.732      151.700      487.164  1073199.941
       1.739      377.300      489.539  1073279.961
       1.747      260.600      492.039  1073279.961
       1.755      197.400      494.172  1073280.336
       1.765      512.600      495.316  1073440.379
       1.776      422.700      496.125  1073440.379
       1.788      176.300      496.625  1073440.379
       1.794      353.000      498.000  1073440.379
       1.799      302.200      498.875  1073440.379
       1.806      278.200      499.500  1073440.379
       1.813      147.500      499.750  1073440.379
       1.820      140.500      500.750  1073440.383
       1.827      584.900      502.012  1073440.379
       1.834      162.400      502.695  1073440.379
       1.840      319.100      502.945  1073440.379
       1.846      300.000      503.570  1073440.383
       1.853        0.000      503.695  1073440.383
       1.860      460.500      504.328  1073440.383
       1.866      329.100      504.637  1073440.383
       1.872      152.000      504.887  1073440.375
       1.879      514.000      505.359  1073440.379
       1.890      335.300      506.234  1073440.379
       1.902      293.400      506.734  1073440.367
       1.913      319.400      506.984  1073440.379
       1.925      392.700      507.484  1073440.379
       1.940      296.100      507.984  1073440.379
       1.951      292.400      510.109  1073440.379
       1.957        0.000      511.609  1073440.379
       1.963      537.900      513.484  1073440.379
       1.974      365.700      515.984  1073440.371
       1.985      229.900      520.934  1073440.371
       1.998      352.700      521.059  1073600.414
       2.006      307.800      521.559  1073600.414
       2.013      350.500      522.059  1073600.414
       2.019      341.200      522.434  1073600.414
       2.024        0.000      522.934  1073600.414
       2.031      472.700      522.934  1073600.414
       2.037      144.400      523.309  1073600.414
       2.044      449.600      523.809  1073680.434
       2.058      315.200      524.059  1073680.430
       2.067      344.500      524.059  1073680.434
       2.073      364.100      524.184  1073680.434
       2.079      309.000      524.184  1073680.434
       2.085      441.300      524.184  1073680.434
       2.092        0.000      524.184  1073680.434
       2.099      326.300      524.309  1073680.434
       2.105      298.200      524.309  1073680.434
       2.112      158.200      524.309  1073680.434
       2.118      323.100      524.309  1073680.434
       2.127      247.300      524.309  1073680.434
       2.135      447.700      524.434  1073680.434
       2.142      436.400      524.559  1073680.496
       2.149      149.100      524.684  1073680.496
       2.156      152.200      525.059  1073680.496
       2.162      122.100      525.309  1073680.496
       2.170      590.300      525.434  1073680.496
       2.177      421.200      525.559  1073680.496
       2.185      302.400      526.434  1073680.496
       2.191      485.800      526.559  1073680.496
       2.197        0.000      526.684  1073680.496
       2.205      286.600      526.809  1073680.496
       2.212      150.900      527.559  1073680.492
       2.218      766.300      528.934  1073680.488
       2.225        0.000      530.312  1073680.488
       2.231      333.100      531.070  1073680.492
       2.237      469.000      531.879  1073680.500
       2.243      316.500      532.254  1073680.496
       2.249      153.500      532.879  1073680.488
       2.256      284.400      533.254  1073680.500
       2.263      387.600      533.785  1073680.500
       2.271      213.600      534.285  1073680.496
       2.281      256.800      535.035  1073760.516
       2.288      406.400      535.160  1073760.516
       2.293      392.000      535.285  1073760.516
       2.298      201.300      535.535  1073760.516
       2.303      207.700      535.660  1073760.512
       2.307      383.200      535.910  1073760.512
       2.313      184.600      536.285  1073760.508
       2.318      532.000      536.285  1073760.508
       2.324        0.000      536.285  1073760.508
       2.329      651.200      536.410  1073760.508
       2.335      386.300      535.188  1073760.508
       2.340      151.500      535.312  1073760.512
       2.347      161.100      535.312  1073760.512
       2.353      351.100      535.438  1073760.512
       2.359      532.300      535.438  1073760.516
       2.365      163.700      535.438  1073760.516
       2.371      308.600      535.438  1073760.508
       2.377      312.600      535.438  1073760.508
       2.390      148.000      535.438  1073760.508
       2.397      161.300      535.438  1073760.508
       2.403      430.300      535.438  1073760.508
       2.415      424.000      535.438  1073760.508
       2.424      290.600      535.438  1073760.508
       2.440      376.500      535.438  1073840.527
       2.446      166.000      535.438  1073840.527
       2.452      302.900      535.438  1073840.527
       2.459      300.700      535.438  1073840.527
       2.466      227.700      535.438  1073840.527
       2.474      312.500      535.438  1073840.527
       2.481      674.900      535.438  1073840.527
       2.487      188.600      535.438  1073840.527
       2.492      247.200      535.438  1073840.527
       2.500      394.700      535.438  1073840.527
       2.512      262.000      535.438  1073840.527
       2.519      418.700      535.438  1073840.527
       2.527      340.500      535.438  1073840.527
       2.538        0.000      535.562  1073840.527
       2.545      298.500      535.562  1073840.527
       2.552      299.700      535.562  1073840.527
       2.559      378.000      535.562  1073840.527
       2.564        0.000      535.562  1073840.527
       2.569      198.300      535.562  1073840.527
       2.574      694.100      535.562  1073840.527
       2.584      247.400      535.688  1073840.527
       2.596      333.300      536.062  1073840.527
       2.611      345.400      536.062  1073840.527
       2.617      154.900      536.562  1073840.527
       2.623      306.500      536.562  1073840.527
       2.630        0.000      536.562  1073840.527
       2.636      457.100      536.562  1073840.527
       2.643      147.400      536.562  1073840.527
       2.650      470.400      536.562  1073840.527
       2.656      164.000      536.562  1073840.527
       2.662      170.900      536.562  1073840.527
       2.668      312.900      536.562  1073840.527
       2.674      310.000      536.562  1073840.527
       2.681      289.400      536.562  1073840.527
       2.688      308.100      536.688  1073840.527
       2.694      493.000      536.938  1073840.527
       2.700      338.400      536.938  1073840.527
       2.706      111.400      537.188  1073840.527
       2.716      562.000      537.312  1073840.527
       2.722        0.000      537.562  1073840.527
       2.729      452.400      538.188  1073840.527
       2.735      152.800      538.312  1073840.527
       2.742      147.800      538.699  1073840.527
       2.749      532.900      538.949  1073840.527
       2.756      256.800      539.324  1073840.527
       2.764      144.900      539.699  1073840.527
       2.771      647.400      540.074  1073840.527
       2.777        0.000      540.324  1073840.527
       2.783      243.900      540.949  1073840.527
       2.792      350.100      541.074  1073840.527
       2.797      178.100      541.074  1073840.531
       2.803      177.400      541.074  1073840.527
       2.809      336.000      541.449  1073840.527
       2.815      334.000      541.574  1073840.531
       2.821      158.600      541.574  1073840.535
       2.827      312.300      541.824  1073840.531
       2.833      349.900      541.949  1073840.531
       2.839      575.700      542.199  1073840.531
       2.844      450.200      542.199  1073840.535
       2.851      341.900      542.324  1073840.539
       2.860      339.500      542.625  1073840.539
       2.871      304.300      542.625  1073840.539
       2.881      278.300      542.625  1073840.539
       2.892      193.100      542.625  1073840.539
       2.908      216.800      542.625  1073840.539
       2.922      310.800      542.625  1073840.539
       2.931      299.800      542.625  1073840.539
       2.938      274.600      542.750  1073840.535
       2.952      191.200      543.125  1073856.547
       2.965      160.100      543.125  1073920.562
       2.974      469.900      543.375  1073920.566
       2.987      260.400      543.375  1073920.566
       2.994      344.300      543.375  1073920.566
       3.006      369.800      543.500  1073920.570
       3.017      247.500      543.500  1073920.562
       3.029      304.000      542.387  1073920.559
       3.042      349.500      542.387  1073920.559
       3.050      417.500      542.512  1073920.559
       3.063      238.600      543.137  1074000.578
       3.075      509.300      543.387  1074000.574
       3.090      238.900      543.512  1074000.578
       3.099      278.100      543.637  1074000.578
       3.107      141.600      544.387  1074000.578
       3.114      458.300      544.762  1074000.578
       3.125      231.600      544.762  1074080.598
       3.133      342.100      545.012  1074080.598
       3.146      428.200      545.137  1074080.602
       3.155      353.700      545.137  1074080.602
       3.163      128.000      545.262  1074080.594
       3.171      301.800      545.512  1074080.602
       3.177      128.800      545.887  1074080.602
       3.185      336.100      546.066  1074080.602
       3.191      348.000      546.066  1074080.602
       3.197      150.200      546.066  1074080.598
       3.203      441.000      546.191  1074080.602
       3.210      400.100      546.191  1074080.598
       3.217      149.400      546.566  1074080.605
       3.224      461.000      546.691  1074080.602
       3.231      230.800      546.816  1074080.602
       3.240      404.600      547.066  1074080.602
       3.247      206.300      547.191  1074080.594
       3.257      277.700      547.566  1074080.598
       3.264      281.700      547.566  1074080.594
       3.271      335.400      548.625  1074080.512
       3.283      576.000      548.875  1074080.477
       3.288        0.000      549.000  1074080.496
       3.294      504.300      549.125  1074080.500
       3.300      288.100      545.434  1074080.227
       3.308      416.100      373.156   805189.203
       3.314      246.200      373.156   805189.219
       3.318        0.000      373.156   805189.219
       3.322        0.000      382.617   807412.129
       3.325        0.000      386.793  1072174.348
       3.329      285.000      387.043  1072174.348
       3.333        0.000      387.672  1072178.410
       3.336        0.000      390.449  1072258.539
       3.340        0.000      393.465  1072261.730
       3.343      290.800      396.910  1072296.461
       3.346        0.000      402.316  1072300.840
       3.350        0.000      403.609  1072301.273
       3.353        0.000      404.430  1072301.379
       3.357      287.600      405.906  1072302.484
       3.360        0.000      407.227  1072302.484
       3.364        0.000      408.148  1072303.805
       3.367      289.900      408.211  1072303.242
       3.371        0.000      409.473  1072303.984
       3.374        0.000      411.016  1072305.121
       3.378      285.600      412.480  1072306.039
       3.381        0.000      414.258  1072306.809
       3.385        0.000      415.746  1072307.777
       3.388      290.400      416.371  1072307.773
       3.391        0.000      417.328  1072387.914
       3.395      289.400      417.828  1072387.914
       3.398      225.200      419.816  1072853.395
       3.403      161.700      420.750  1072853.398
       3.409      333.100      427.359  1072878.195
       3.415      322.700      432.422  1073025.785
       3.421      165.800      435.969  1073128.539
       3.427      302.100      440.023  1073201.582
       3.434      298.800      441.012  1073201.602
       3.441      150.100      442.855  1073202.922
       3.447      159.300      444.410  1073203.070
       3.454      484.500      445.824  1073203.934
       3.460      150.900      447.332  1073204.520
       3.466      300.900      448.098  1073204.559
       3.473      330.300      448.598  1073204.570
       3.479      130.200      449.234  1073204.578
       3.487      342.000      450.062  1073284.598
       3.493      160.700      450.562  1073284.586
       3.499      172.200      451.188  1073284.590
       3.505      477.300      451.605  1073284.570
       3.511      157.000      451.914  1073364.684
       3.517      394.800      452.289  1073364.699
       3.525      188.600      453.121  1073365.156
       3.530      327.700      453.680  1073365.137
       3.536      365.800      453.863  1073365.137
       3.542      352.600      454.531  1073365.141
       3.547      322.300      455.316  1073365.133
       3.554        0.000      455.570  1073365.137
       3.559      569.400      455.695  1073365.141
       3.564      160.100      455.820  1073365.168
       3.570      205.900      456.070  1073365.160
       3.575      231.000      456.570  1073365.164
       3.584      320.800      457.320  1073365.160
       3.596      331.100      458.129  1073365.289
       3.605      457.300      459.379  1073367.012
       3.612      393.500      460.254  1073367.023
       3.624      254.100      460.770  1073367.008
       3.634      338.900      462.895  1073383.016
       3.646      261.100      464.590  1073447.023
       3.653      341.600      465.609  1073447.230
       3.659      160.300      466.664  1073527.250
       3.665      361.900      467.219  1073527.254
       3.671      542.200      467.605  1073527.297
       3.676      164.400      468.113  1073527.305
       3.682      169.700      469.238  1073527.301
       3.688      358.000      469.363  1073527.305
       3.694      348.700      469.488  1073527.289
       3.700      358.300      470.023  1073527.301
       3.705      175.500      470.398  1073527.297
       3.711      426.500      471.930  1073528.398
       3.718      284.800      472.793  1073528.391
       3.732      528.400      473.293  1073528.391
       3.742      262.800      473.543  1073528.402
       3.753      433.000      475.227  1073528.516
       3.764      259.300      476.477  1073528.504
       3.776      325.800      477.281  1073528.508
       3.788      406.300      477.531  1073528.508
       3.801      327.500      478.031  1073528.508
       3.819      390.900      479.039  1073528.508
       3.831      307.600      479.664  1073528.512
       3.843      416.800      480.414  1073608.539
       3.855      407.100      480.789  1073688.551
       3.867      236.100      481.289  1073688.559
       3.883      264.700      482.164  1073688.555
       3.895      413.700      484.895  1073692.039
       3.905      168.700      485.145  1073692.031
       3.911      447.000      485.914  1073693.840
       3.917      489.100      488.148  1073694.492
       3.928      117.300      488.273  1073694.484
       3.936      454.800      488.648  1073694.484
       3.943      308.500      488.777  1073694.477
       3.949      166.800      488.777  1073694.488
       3.955      513.600      488.777  1073694.477
       3.961      217.000      489.031  1073694.488
       3.970      435.100      489.656  1073694.496
       3.982      328.500      491.031  1073838.777
       4.003      267.700      491.656  1073838.766
       4.014      454.700      493.379  1073838.895
       4.036      266.800      494.336  1073839.266
       4.048      357.400      495.254  1073839.469
       4.059      161.200      495.770  1073839.477
       4.065      396.400      496.270  1073839.500
       4.070      178.600      496.520  1073839.520
       4.076      331.900      496.895  1073839.516
       4.082      154.500      497.145  1073839.516
       4.088        0.000      497.270  1073839.516
       4.094      154.400      497.395  1073839.516
       4.101        0.000      497.520  1073839.516
       4.106        0.000      497.645  1073839.520
       4.109      288.700      497.770  1073839.516
       4.113        0.000      497.895  1073839.520
       4.116      476.700      498.270  1073839.516
       4.120        0.000      498.395  1073839.516
       4.125      230.000      499.020  1073839.516
       4.130        0.000      499.020  1073839.520
       4.133        0.000      499.770  1073839.516
       4.139      455.600      500.520  1073839.516
       4.146      639.900      501.395  1073839.516
       4.152        0.000      501.895  1073839.520
       4.158      355.400      503.020  1073839.516
       4.167      140.700      504.020  1073839.523
       4.174      494.700      504.270  1073839.523
       4.180      170.700      508.367  1073839.523
       4.186      235.300      508.367  1073839.531
       4.194      462.000      508.367  1073839.527
       4.203      158.600      508.367  1073839.527
       4.209      505.500      508.367  1073839.531
       4.215      161.000      508.367  1073839.531
       4.221      609.800      508.367  1073839.531
       4.228      309.700      508.926  1073839.836
       4.234      269.300      509.051  1073839.828
       4.242      150.800      509.176  1073839.828
       4.248      476.100      509.176  1073839.828
       4.255      146.400      509.176  1073839.828
       4.262      158.600      509.176  1073839.820
       4.268      322.700      509.176  1073839.816
       4.274      312.300      509.301  1073839.820
       4.280      149.800      509.426  1073839.824
       4.287      465.300      509.426  1073839.824
       4.293      153.800      509.426  1073839.816
       4.300      507.900      509.426  1073839.824
       4.306      415.300      509.426  1073839.820
       4.313      301.800      509.676  1073839.820
       4.320      148.200      510.176  1073839.820
       4.326      220.900      511.426  1073839.824
       4.336      412.200      511.801  1073839.820
       4.343      315.900      513.301  1073839.828
       4.355      441.100      514.051  1073839.828
       4.367      493.300      514.051  1073839.824
       4.375      199.400      518.086  1073839.824
       4.380      374.600      517.312  1073839.035
       4.385        0.000      517.312  1073839.035
       4.391      487.300      517.312  1073919.055
       4.397        0.000      517.438  1073919.059
       4.404      204.400      517.438  1073919.055
       4.414      680.100      517.438  1073919.055
       4.421      153.100      517.438  1073919.055
       4.427        0.000      517.562  1073919.055
       4.434      496.100      517.562  1073919.055
       4.440      321.200      517.562  1073919.055
       4.446      341.000      517.562  1073919.055
       4.452      169.200      517.688  1073919.117
       4.458      303.800      517.688  1073919.117
       4.465      165.200      517.688  1073919.117
       4.471      327.700      517.688  1073919.117
       4.477      318.300      517.688  1073919.117
       4.483      512.300      517.812  1073919.121
       4.493      332.700      517.938  1073919.125
       4.505      385.900      518.312  1073919.117
       4.528      343.600      518.312  1073919.109
       4.540      226.800      518.562  1073919.109
       4.549        0.000      518.562  1073919.105
       4.555      478.500      518.562  1073919.109
       4.561      192.000      518.562  1073919.109
       4.566      373.100      518.562  1073919.109
       4.572      553.700      518.562  1073919.109
       4.577      167.700      518.562  1073919.113
       4.583      372.100      518.562  1073919.117
       4.591      184.600      518.562  1073919.117
       4.596      265.100      518.562  1073919.117
       4.605      239.500      521.188  1073919.121
       4.613      451.200      521.359  1073919.117
       4.622      175.100      521.359  1073919.117
       4.634      586.300      521.359  1073919.117
       4.641      151.100      521.359  1073919.117
       4.647      309.200      521.359  1073919.117
       4.654      288.400      521.609  1073919.117
       4.661      444.400      522.359  1073919.117
       4.667      166.500      523.109  1073919.117
       4.673      158.900      523.984  1073919.121
       4.680      477.100      524.234  1073919.121
       4.687      208.700      524.484  1073919.117
       4.697      321.400      524.734  1073919.113
       4.703      303.200      525.109  1073919.113
       4.710      293.600      525.859  1073919.113
       4.717      294.300      526.609  1073919.113
       4.723      526.900      527.234  1073919.113
       4.729        0.000      527.609  1073919.109
       4.735      366.100      528.484  1073919.109
       4.746      453.900      529.734  1073999.129
       4.760      145.200      529.734  1073999.129
       4.766      294.300      529.734  1073999.129
       4.773      483.000      529.984  1073999.129
       4.790      180.500      530.117  1073999.133
       4.801      465.300      530.117  1073999.133
       4.807      129.000      527.898  1073999.129
       4.815      496.600      527.898  1073999.129
       4.825      147.700      527.898  1073999.133
       4.832      307.900      527.898  1073999.133
       4.838      299.000      528.023  1073999.137
       4.845      185.000      528.023  1073999.137
       4.850      485.600      528.023  1073999.137
       4.857      315.200      528.023  1073999.133
       4.863      167.700      528.023  1073999.133
       4.869      159.100      528.023  1073999.129
       4.875      470.000      528.023  1073999.137
       4.882      137.400      528.023  1073999.137
       4.889      295.600      528.023  1073999.141
       4.896      476.900      528.023  1073999.137
       4.902      298.800      528.023  1073999.137
       4.909      618.000      528.023  1073999.137
       4.915      162.600      528.023  1073999.141
       4.921      162.000      528.148  1073999.137
       4.927      325.400      528.273  1073999.137
       4.934      253.800      528.523  1073999.141
       4.945      256.200      529.398  1073999.141
       4.957      720.500      529.773  1073999.141
       4.963      362.600      530.281  1073999.137
       4.974      302.300      532.031  1073999.141
       4.984      353.500      532.031  1073999.141
       4.992        0.000      532.156  1073999.137
       4.997      741.100      532.156  1073999.145
       5.002        0.000      532.156  1073999.145
       5.008      456.300      534.281  1073999.137
       5.014        0.000      534.406  1073999.137
       5.020      343.200      534.711  1073999.137
       5.026      314.800      534.961  1073999.137
       5.032      507.300      534.961  1073999.141
       5.038      175.600      534.961  1073999.141
       5.044      317.500      534.961  1073999.141
       5.050      160.600      535.086  1073999.145
       5.057      456.300      535.086  1073999.141
       5.065      207.000      535.211  1073999.148
       5.079      435.300      535.211  1073999.148
       5.091      303.300      535.211  1073999.148
       5.101      308.900      535.336  1073999.156
       5.107      320.000      535.336  1073999.148
       5.117      456.100      535.461  1073999.152
       5.130      228.600      535.586  1073999.148
       5.138      505.900      535.586  1073999.141
       5.144        0.000      535.586  1073999.141
       5.151      645.000      535.586  1073999.141
       5.157        0.000      535.586  1073999.141
       5.163      401.300      535.586  1073999.141
       5.170      173.600      535.586  1073999.141
       5.176      325.300      537.461  1073999.133
       5.182      328.200      537.461  1073999.133
       5.188      333.300      537.461  1073999.133
       5.194      340.900      537.461  1073999.133
       5.200      182.600      537.461  1073999.133
       5.206      322.700      537.461  1073999.133
       5.212      210.400      537.461  1073999.133
       5.221      356.200      537.586  1073999.125
       5.233      470.000      537.586  1073999.125
       5.254      149.000      537.586  1073999.125
       5.261      363.800      537.836  1073999.129
       5.266      177.000      538.336  1073999.129
       5.272      542.800      538.836  1073999.129
       5.277      318.800      539.086  1073999.129
       5.284      196.500      539.461  1073999.129
       5.294      369.200      540.086  1073999.129
       5.299      347.300      540.961  1073999.129
       5.305      321.600      542.086  1073999.129
       5.317      472.000      543.086  1073999.137
       5.331      343.600      543.836  1073999.145
       5.343      293.700      544.461  1073999.145
       5.349      303.700      544.836  1073999.145
       5.356      306.000      545.336  1073999.145
