# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.194        0.000       61.727   267299.332
       0.197      322.600       61.727   267299.332
       0.201        0.000       61.727   267299.332
       0.204        0.000       61.727   267299.332
       0.207      322.000       61.727   267299.332
       0.210        0.000       61.852   267299.328
       0.214        0.000       61.852   267299.328
       0.217      317.600       61.852   267299.328
       0.220        0.000       61.852   267299.328
       0.223        0.000       62.133   267299.328
       0.226      321.300       62.762   267299.879
       0.229        0.000       63.070   267299.879
       0.232        0.000       63.070   267299.879
       0.236      324.400       63.195   267300.008
       0.239        0.000       63.445   267300.016
       0.242        0.000       63.695   267300.012
       0.245      313.200       63.695   267300.012
       0.248        0.000       63.695   267300.012
       0.251        0.000       63.695   267300.012
       0.254        0.000       63.695   267300.012
       0.257      323.200       63.945   267300.176
       0.260        0.000       63.945   267300.176
       0.264        0.000       63.945   267300.176
       0.267      321.600       63.945   267300.176
       0.270        0.000       63.945   267300.176
       0.273      181.400       64.195   267300.172
       0.279        0.000       64.195   267300.172
       0.284      207.600       64.195   267300.172
       0.289        0.000       64.320   267300.168
       0.292      257.300       65.754   267685.629
       0.296      311.200       66.492   267765.652
       0.299      321.700       67.348   267766.469
       0.303        0.000       70.258   267772.688
       0.306      322.900       71.418   267773.719
       0.309      202.100       72.215   267933.762
       0.314      286.200       74.840   267941.824
       0.317        0.000       76.020   267942.074
       0.321      183.800       77.980   267943.070
       0.327      368.400       78.789   267943.070
       0.332      191.700       79.324   267943.125
       0.337      184.500       80.684   268023.395
       0.343        0.000       81.059   268087.410
       0.348      176.200       82.516   268088.629
       0.354      227.300       83.309   268168.652
       0.358      334.300       83.559   268168.656
       0.364      334.500       84.621   268169.098
       0.370      196.400       86.801   268171.555
       0.375      312.600       87.234   268171.570
       0.379        0.000       87.609   268171.578
       0.382      318.000       87.984   268171.574
       0.385        0.000       88.234   268171.578
       0.390      487.300       88.359   268171.574
       0.394      187.000       89.352   268171.754
       0.400        0.000       90.664   268173.465
       0.405      326.500       91.289   268173.473
       0.411      164.800       91.812   268173.473
       0.417        0.000       92.812   268173.473
       0.422        0.000       93.938   268173.473
       0.428      187.500       94.312   268253.492
       0.433        0.000       95.984   268253.531
       0.439      180.300       96.754   268253.531
       0.445        0.000       97.379   268253.531
       0.450      177.600       97.629   268253.535
       0.456        0.000       98.762   268254.637
       0.462        0.000       99.371   268254.641
       0.465      315.700       99.496   268254.637
       0.468      318.700       99.746   268254.633
       0.471        0.000       99.746   268254.633
       0.475        0.000       99.996   268254.633
       0.478      318.300      100.297   268254.750
       0.481        0.000      100.816   268254.742
       0.484        0.000      101.316   268254.746
       0.487      318.500      101.566   268254.742
       0.490        0.000      101.941   268254.738
       0.494        0.000      102.066   268254.742
       0.497        0.000      102.441   268254.746
       0.500      321.900      102.691   268254.742
       0.503        0.000      102.816   268254.738
       0.506        0.000      102.949   268254.754
       0.509        0.000      103.074   268254.750
       0.512      319.400      103.199   268254.758
       0.515        0.000      103.199   268254.750
       0.518        0.000      103.949   268254.754
       0.523      505.200      104.449   268254.750
       0.526        0.000      104.824   268254.754
       0.530        0.000      104.949   268254.750
       0.533        0.000      105.449   268254.746
       0.536      329.200      105.824   268254.746
       0.539        0.000      105.949   268334.770
       0.542      254.600      106.199   268414.789
       0.546        0.000      106.574   268414.789
       0.551        0.000      107.074   268414.785
       0.554      317.500      109.301   268417.949
       0.557        0.000      109.898   268418.379
       0.560        0.000      111.695   268420.406
       0.563      319.800      112.070   268420.410
       0.566        0.000      112.070   268420.414
       0.570        0.000      112.195   268420.410
       0.573      316.600      112.445   268420.410
       0.576        0.000      112.820   268420.410
       0.579        0.000      113.195   268420.414
       0.582      280.700      113.695   268420.410
       0.586      357.800      114.195   268500.434
       0.592      172.600      114.938   268500.551
       0.597      339.600      116.277   268660.953
       0.603        0.000      137.723   270810.508
       0.609      143.400      148.402   802632.277
       0.616      235.700      159.117  1069616.375
       0.629      385.600      181.199  1069808.270
       0.645      197.700      194.633  1069962.090
       0.658      589.700      208.316  1069975.094
       0.670      197.700      219.031  1070140.582
       0.682      278.200      231.391  1070181.676
       0.697      465.000      240.016  1070264.516
       0.712      373.400      247.078  1070266.469
       0.728      176.700      251.410  1070347.020
       0.739      466.700      266.422  1070597.566
       0.756      253.600      268.176  1070979.727
       0.768      321.900      270.645  1071203.875
       0.777      502.200      271.906  1071283.930
       0.783      314.700      274.305  1071364.840
       0.790      166.500      277.648  1071528.152
       0.795      225.000      282.734  1071613.023
       0.804      383.200      284.547  1071612.203
       0.812      207.600      287.613  1071919.367
       0.822      328.800      289.816  1071920.906
       0.828      302.300      293.621  1071929.285
       0.835      266.500      298.746  1072016.984
       0.849      306.300      301.910  1072097.242
       0.860      274.300      308.051  1072261.621
       0.877      378.600      310.289  1072262.086
       0.888      365.800      314.582  1072350.027
       0.899      319.300      318.066  1072350.016
       0.911      275.200      324.758  1072350.027
       0.926        0.000      325.133  1072350.031
       0.933      321.100      325.383  1072350.035
       0.939      235.900      325.633  1072350.035
       0.943      289.000      325.883  1072350.035
       0.947        0.000      326.008  1072350.035
       0.950        0.000      326.133  1072350.035
       0.954      290.900      326.258  1072350.035
       0.957        0.000      326.383  1072350.035
       0.961        0.000      326.508  1072350.035
       0.964      290.300      326.633  1072350.035
       0.967        0.000      326.758  1072350.035
       0.971        0.000      326.758  1072350.035
       0.974      296.300      326.883  1072350.035
       0.977        0.000      327.008  1072350.035
       0.981        0.000      327.133  1072350.035
       0.984      294.100      327.258  1072350.035
       0.988        0.000      327.383  1072350.035
       0.991        0.000      327.938  1072350.332
       0.996      155.900      328.062  1072350.332
       1.003        0.000      328.359  1072350.340
       1.009      250.500      328.484  1072350.332
       1.013        0.000      328.891  1072350.547
       1.017      290.400      329.324  1072350.539
       1.020      291.800      329.461  1072350.543
       1.023        0.000      329.711  1072350.535
       1.027        0.000      329.711  1072350.543
       1.030      295.400      329.836  1072350.539
       1.034        0.000      329.961  1072350.543
       1.037        0.000      330.336  1072350.535
       1.041      295.800      330.711  1072350.539
       1.044        0.000      330.836  1072350.535
       1.047        0.000      330.961  1072350.531
       1.051      229.800      331.086  1072350.531
       1.055        0.000      331.887  1072350.520
       1.060      288.700      332.180  1072350.547
       1.063        0.000      332.180  1072350.547
       1.067        0.000      332.305  1072350.539
       1.070      292.200      332.305  1072350.539
       1.073        0.000      332.602  1072350.547
       1.077        0.000      332.602  1072350.547
       1.080      291.100      332.602  1072350.547
       1.084        0.000      332.727  1072350.551
       1.087        0.000      332.727  1072350.547
       1.091      293.900      332.852  1072350.547
       1.094        0.000      333.977  1072350.547
       1.098        0.000      335.352  1072350.547
       1.101      293.000      335.727  1072350.551
       1.104        0.000      335.852  1072350.547
       1.108        0.000      335.852  1072350.547
       1.111      297.100      335.977  1072350.543
       1.115        0.000      335.977  1072350.547
       1.118        0.000      335.977  1072350.547
       1.121        0.000      336.102  1072350.539
       1.125      295.400      336.102  1072350.539
       1.128        0.000      336.227  1072350.543
       1.132      265.100      336.352  1072350.543
       1.136      228.000      336.879  1072350.539
       1.140        0.000      337.004  1072350.539
       1.143        0.000      337.176  1072350.539
       1.147      291.300      337.551  1072350.543
       1.150        0.000      337.676  1072350.543
       1.154      291.900      337.801  1072350.539
       1.157      293.600      337.926  1072350.543
       1.161        0.000      338.051  1072350.547
       1.164        0.000      338.051  1072350.543
       1.168      283.300      338.176  1072350.543
       1.172        0.000      338.766  1072350.551
       1.175        0.000      338.766  1072350.555
       1.179      292.900      338.766  1072350.555
       1.182        0.000      338.891  1072350.555
       1.186        0.000      339.016  1072350.547
       1.189      290.900      339.141  1072350.547
       1.192        0.000      339.141  1072350.547
       1.196      291.100      339.266  1072350.547
       1.199        0.000      339.391  1072350.547
       1.203        0.000      339.516  1072350.547
       1.206      292.100      339.641  1072350.547
       1.209        0.000      339.641  1072350.547
       1.213        0.000      339.766  1072350.547
       1.216      292.400      339.766  1072350.543
       1.220        0.000      339.766  1072350.543
       1.223        0.000      339.766  1072350.543
       1.227      286.800      339.766  1072350.543
       1.230        0.000      339.766  1072350.543
       1.233        0.000      339.766  1072350.543
       1.237      290.700      339.766  1072350.543
       1.240        0.000      339.766  1072350.543
       1.244        0.000      339.766  1072350.543
       1.247        0.000      339.766  1072350.543
       1.250      297.700      339.766  1072350.543
       1.254        0.000      339.766  1072350.543
       1.257        0.000      339.891  1072350.551
       1.261      282.400      340.016  1072350.555
       1.264        0.000      340.145  1072350.555
       1.268        0.000      340.145  1072350.555
       1.271        0.000      340.145  1072350.555
       1.274        0.000      340.145  1072350.555
       1.278        0.000      340.145  1072350.555
       1.281        0.000      340.145  1072350.555
       1.285        0.000      340.145  1072350.555
       1.288        0.000      340.145  1072350.555
       1.291        0.000      340.145  1072350.555
       1.295        0.000      340.145  1072350.547
       1.298        0.000      340.145  1072350.543
       1.302        0.000      340.270  1072350.547
       1.305      588.000      342.102  1072354.922
       1.309        0.000      342.352  1072354.906
       1.312        0.000      342.352  1072354.906
       1.315      293.300      342.477  1072354.906
       1.319        0.000      342.605  1072354.906
       1.323        0.000      342.605  1072354.906
       1.326        0.000      342.605  1072354.906
       1.330        0.000      342.605  1072354.906
       1.333        0.000      342.605  1072354.906
       1.336        0.000      342.730  1072354.906
       1.340        0.000      342.730  1072354.906
       1.343        0.000      342.730  1072354.906
       1.347        0.000      342.730  1072354.906
       1.350        0.000      342.730  1072354.906
       1.353        0.000      342.730  1072354.906
       1.357        0.000      342.730  1072354.906
       1.360        0.000      342.730  1072354.906
       1.364        0.000      342.730  1072354.906
       1.367        0.000      342.730  1072354.906
       1.370        0.000      342.730  1072354.906
       1.374        0.000      342.730  1072354.906
       1.377        0.000      342.730  1072354.906
       1.380        0.000      342.730  1072354.906
       1.384        0.000      342.730  1072354.906
       1.387        0.000      342.730  1072354.906
       1.391        0.000      342.730  1072354.906
       1.394        0.000      342.730  1072354.906
       1.397        0.000      342.730  1072354.906
       1.401        0.000      342.730  1072354.906
       1.404        0.000      342.730  1072354.906
       1.407      271.000      342.895  1072354.906
       1.411        0.000      342.895  1072354.906
       1.415        0.000      342.895  1072354.906
       1.418        0.000      342.895  1072354.906
       1.421        0.000      342.895  1072354.906
       1.425        0.000      342.895  1072354.906
       1.428        0.000      342.895  1072354.906
       1.432        0.000      342.895  1072354.906
       1.435        0.000      342.895  1072354.906
       1.438        0.000      342.895  1072354.906
       1.442        0.000      342.895  1072354.906
       1.445        0.000      342.895  1072354.906
       1.448        0.000      342.895  1072354.906
       1.452        0.000      342.895  1072354.906
       1.455        0.000      342.895  1072354.906
       1.459        0.000      342.895  1072354.906
       1.462        0.000      342.895  1072354.906
       1.465        0.000      342.895  1072354.906
       1.469        0.000      342.895  1072354.906
       1.472        0.000      342.895  1072354.906
       1.476        0.000      342.895  1072354.906
       1.479        0.000      343.020  1072354.910
       1.483        0.000      343.145  1072354.902
       1.486      289.600      343.145  1072354.902
       1.489        0.000      343.145  1072354.902
       1.493      292.300      343.145  1072354.906
       1.496        0.000      343.145  1072354.910
       1.500        0.000      343.270  1072354.910
       1.503        0.000      343.270  1072354.914
       1.507        0.000      343.270  1072354.914
       1.510        0.000      343.270  1072354.914
       1.514      281.600      343.270  1072354.914
       1.517        0.000      343.270  1072354.914
       1.521        0.000      343.270  1072354.914
       1.524        0.000      343.270  1072354.914
       1.528        0.000      343.270  1072354.914
       1.531        0.000      343.270  1072354.914
       1.535        0.000      343.270  1072354.914
       1.538        0.000      343.270  1072354.914
       1.542        0.000      343.270  1072354.914
       1.545        0.000      343.270  1072354.910
       1.549        0.000      343.270  1072354.910
       1.552        0.000      343.270  1072354.910
       1.555        0.000      343.270  1072354.910
       1.559        0.000      343.270  1072354.910
       1.562        0.000      343.270  1072354.910
       1.566        0.000      343.270  1072354.910
       1.569        0.000      343.270  1072354.910
       1.572        0.000      343.270  1072354.910
       1.576        0.000      343.270  1072354.910
       1.579        0.000      343.270  1072354.910
       1.583        0.000      343.270  1072354.910
       1.586        0.000      343.270  1072354.910
       1.590        0.000      343.395  1072354.910
       1.593        0.000      343.395  1072354.910
       1.597        0.000      343.395  1072354.910
       1.600        0.000      343.395  1072354.910
       1.603        0.000      343.395  1072354.910
       1.607        0.000      343.395  1072354.910
       1.610        0.000      343.395  1072354.910
       1.614        0.000      343.395  1072354.910
       1.617        0.000      343.395  1072354.906
       1.620        0.000      343.395  1072354.906
       1.624        0.000      343.395  1072354.906
       1.628        0.000      343.395  1072354.906
       1.631      288.400      343.395  1072354.906
       1.634        0.000      343.395  1072354.906
       1.638        0.000      343.395  1072354.906
       1.641        0.000      343.395  1072354.906
       1.645        0.000      343.395  1072354.906
       1.648        0.000      343.395  1072354.906
       1.651        0.000      343.395  1072354.906
       1.655        0.000      343.395  1072354.906
       1.658        0.000      343.395  1072354.906
       1.662        0.000      343.395  1072354.906
       1.665        0.000      343.395  1072354.906
       1.668        0.000      343.395  1072354.906
       1.672        0.000      343.395  1072354.906
       1.676        0.000      343.395  1072354.906
       1.679        0.000      343.395  1072354.906
       1.683      290.500      343.520  1072354.906
       1.686        0.000      343.520  1072354.906
       1.690        0.000      343.645  1072354.910
       1.693      262.000      343.645  1072354.910
       1.697        0.000      343.645  1072354.910
       1.701        0.000      343.645  1072354.910
       1.704        0.000      343.645  1072354.910
       1.707      291.800      343.645  1072354.910
       1.711        0.000      343.645  1072354.910
       1.714      295.400      343.645  1072354.910
       1.718        0.000      343.895  1072354.910
       1.721        0.000      343.895  1072354.910
       1.725      293.600      344.020  1072354.914
       1.728        0.000      344.020  1072354.906
       1.732        0.000      344.020  1072354.906
       1.735      293.300      344.145  1072354.910
       1.739        0.000      344.145  1072354.914
       1.742        0.000      344.270  1072354.914
       1.745        0.000      344.270  1072354.910
       1.749      279.000      344.520  1072354.906
       1.752      296.900      344.520  1072354.906
       1.756        0.000      344.520  1072354.906
       1.759        0.000      344.520  1072354.906
       1.763      270.800      344.520  1072354.906
       1.766        0.000      344.520  1072354.906
       1.770        0.000      344.520  1072354.906
       1.773        0.000      344.520  1072354.906
       1.776      294.200      344.520  1072354.906
       1.780        0.000      344.520  1072354.906
       1.783      298.000      344.520  1072354.906
       1.787        0.000      344.520  1072354.906
       1.790        0.000      344.520  1072354.906
       1.793        0.000      344.520  1072354.902
       1.797      293.200      344.520  1072354.902
       1.800        0.000      345.316  1072355.113
       1.804        0.000      345.844  1072355.125
       1.807        0.000      345.969  1072355.117
       1.810      293.400      346.094  1072355.117
       1.814        0.000      346.809  1072355.289
       1.817        0.000      346.809  1072355.289
       1.821      553.900      346.934  1072355.289
       1.824        0.000      346.934  1072355.289
       1.828        0.000      347.059  1072355.293
       1.831      295.400      347.059  1072355.293
       1.835        0.000      347.059  1072355.289
       1.838        0.000      347.184  1072355.297
       1.842        0.000      347.309  1072355.297
       1.845        0.000      347.309  1072355.297
       1.849        0.000      347.309  1072355.297
       1.852        0.000      347.309  1072355.297
       1.856        0.000      347.309  1072355.297
       1.859        0.000      347.309  1072355.297
       1.862        0.000      347.309  1072355.297
       1.866        0.000      347.309  1072355.297
       1.869        0.000      347.309  1072355.297
       1.872        0.000      347.309  1072355.297
       1.876        0.000      347.309  1072355.297
       1.879        0.000      347.309  1072355.297
       1.883        0.000      347.309  1072355.297
       1.886        0.000      347.309  1072355.297
       1.889        0.000      347.309  1072355.297
       1.893        0.000      347.309  1072355.297
       1.896        0.000      347.309  1072355.297
       1.900        0.000      347.309  1072355.297
       1.903        0.000      347.309  1072355.297
       1.906        0.000      347.309  1072355.297
       1.910        0.000      347.309  1072355.297
       1.913        0.000      347.309  1072355.297
       1.917      288.600      347.309  1072355.289
       1.920        0.000      347.309  1072355.285
       1.923        0.000      347.434  1072355.285
       1.927      291.200      347.434  1072355.285
       1.930        0.000      347.434  1072355.293
       1.934        0.000      347.559  1072355.293
       1.938      288.900      347.559  1072355.289
       1.941        0.000      347.559  1072355.289
       1.945        0.000      347.684  1072355.289
       1.948        0.000      347.684  1072355.289
       1.951      293.100      347.684  1072355.285
       1.955        0.000      347.684  1072355.293
       1.958        0.000      347.809  1072355.285
       1.962      565.200      347.809  1072355.285
       1.965        0.000      347.809  1072355.289
       1.969        0.000      347.809  1072355.285
       1.972      292.800      347.934  1072355.289
       1.976        0.000      347.934  1072355.289
       1.979        0.000      347.934  1072355.289
       1.982      291.800      348.184  1072355.289
       1.986        0.000      348.184  1072355.285
       1.990      283.400      349.184  1072355.297
       1.997      142.900      349.934  1072355.297
       2.004      284.300      350.934  1072355.297
       2.011      159.100      351.559  1072355.297
       2.018      320.500      352.434  1072355.305
       2.024      304.500      354.184  1072355.305
       2.031      484.800      356.012  1072355.715
       2.037        0.000      356.930  1072355.727
       2.044      613.600      358.055  1072355.719
       2.050      312.800      359.430  1072355.727
       2.057      210.600      361.430  1072355.727
       2.066      181.500      362.461  1072355.855
       2.072      154.600      365.039  1072356.246
       2.078      627.500      366.957  1072356.246
       2.084      165.400      368.457  1072356.238
       2.090      159.600      370.109  1072356.246
       2.097      335.500      371.234  1072356.238
       2.103      473.200      373.246  1072356.941
       2.109      150.100      374.621  1072356.949
       2.116      306.800      376.160  1072357.051
       2.122      297.400      377.410  1072357.051
       2.129      467.200      378.703  1072357.133
       2.135      156.600      379.828  1072357.141
       2.142      449.000      381.969  1072357.141
       2.148      328.300      383.219  1072357.145
       2.154      153.600      384.344  1072357.137
       2.161      317.700      384.969  1072357.148
       2.167      305.200      390.512  1072357.145
       2.174      315.000      392.125  1072356.363
       2.183      383.000      395.414  1072357.070
       2.199      465.800      397.207  1072357.184
       2.211      184.700      398.707  1072357.301
       2.221      152.300      399.457  1072357.305
       2.227      616.300      400.082  1072357.305
       2.234      148.900      400.957  1072357.301
       2.240      331.600      402.457  1072357.309
       2.246        0.000      403.457  1072357.309
       2.251      802.200      404.082  1072357.305
       2.256        0.000      404.582  1072357.328
       2.261      424.900      405.789  1072357.723
       2.266        0.000      406.664  1072357.723
       2.270      392.800      410.484  1072356.941
       2.276      294.500      410.859  1072356.945
       2.282      299.900      411.758  1072356.945
       2.289        0.000      412.508  1072356.969
       2.296      735.500      413.258  1072356.969
       2.302      155.600      414.410  1072356.977
       2.309      163.300      415.285  1072356.973
       2.315      748.800      416.285  1072356.980
       2.322      151.400      416.785  1072356.977
       2.328      163.800      417.461  1072356.977
       2.334      358.300      418.211  1072356.973
       2.340      353.700      418.836  1072356.969
       2.346      313.600      423.492  1072357.031
       2.352      418.300      423.848  1072356.953
       2.359      278.300      424.348  1072356.961
       2.366      376.300      425.598  1072356.949
       2.380      252.000      428.402  1072356.973
       2.395      404.800      429.777  1072356.984
       2.408      183.300      430.551  1072356.988
       2.413      185.600      432.051  1072356.988
       2.419      367.300      432.551  1072356.988
       2.424      171.000      437.340  1072356.988
       2.430      324.900      437.059  1072356.203
       2.436      466.000      438.059  1072356.203
       2.442      318.100      438.684  1072356.203
       2.449      154.000      439.434  1072356.203
       2.455      315.900      440.434  1072356.215
       2.461      315.600      441.602  1072356.207
       2.468      156.300      442.977  1072356.211
       2.474      466.100      443.477  1072356.207
       2.481      307.400      443.977  1072356.227
       2.487      167.200      445.020  1072356.219
       2.493      328.700      445.395  1072356.223
       2.499      146.800      445.520  1072356.219
       2.506      462.200      445.895  1072356.211
       2.513      159.900      446.520  1072356.211
       2.519      504.000      446.895  1072356.215
       2.525      292.800      447.520  1072356.219
       2.532      282.900      447.520  1072356.219
       2.539      300.300      448.145  1072356.219
       2.545      151.300      448.270  1072356.219
       2.552      313.100      448.270  1072356.219
       2.558      554.200      448.270  1072356.219
       2.566      157.300      452.348  1072356.223
       2.572      419.100      452.348  1072436.238
       2.579      314.800      452.473  1072436.242
       2.585      320.200      453.098  1072436.254
       2.598      255.500      453.723  1072516.273
       2.606      492.900      453.723  1072596.289
       2.612      294.400      453.973  1072596.285
       2.620      152.500      453.973  1072596.289
       2.627      421.000      454.098  1072596.289
       2.634      418.000      454.348  1072596.281
       2.641      168.900      454.848  1072596.281
       2.647      318.300      455.223  1072596.281
       2.653      266.000      455.848  1072596.281
       2.661      251.700      456.723  1072596.281
       2.669      282.000      457.723  1072596.277
       2.676      291.500      458.598  1072596.277
       2.683      457.400      460.973  1072596.277
       2.698      425.600      461.598  1072596.277
       2.705      294.900      462.598  1072596.277
       2.712      144.500      463.723  1072596.277
       2.719      441.800      464.723  1072596.281
       2.726        0.000      466.348  1072596.285
       2.733      472.400      467.973  1072596.281
       2.741      287.100      469.098  1072596.281
       2.748      286.400      469.973  1072596.281
       2.755      162.400      470.848  1072676.297
       2.761      334.200      471.348  1072676.297
       2.767      418.600      471.598  1072676.297
       2.772        0.000      472.098  1072676.297
       2.777      621.600      472.348  1072676.297
       2.781        0.000      472.723  1072676.297
       2.786      217.700      473.223  1072676.297
       2.791      406.800      473.723  1072676.297
       2.796      189.800      474.098  1072676.297
       2.801      316.800      474.348  1072676.355
       2.810      360.400      471.840  1072676.355
       2.816      450.800      472.090  1072676.355
       2.825      514.500      472.465  1072676.352
       2.833      266.200      476.609  1072676.352
       2.844      305.100      476.609  1072676.352
       2.854      385.400      478.715  1072676.352
       2.862      138.800      480.715  1072676.352
       2.869      298.000      480.715  1072676.355
       2.875      156.500      480.715  1072676.355
       2.882      596.900      480.715  1072676.355
       2.888        0.000      480.715  1072676.355
       2.894      634.800      480.715  1072676.355
       2.900      291.400      480.715  1072676.355
       2.907      293.200      480.840  1072676.355
       2.914      298.200      480.840  1072676.355
       2.920      297.300      480.840  1072676.355
       2.927      294.100      480.840  1072676.355
       2.934        0.000      480.840  1072676.355
       2.941      407.000      480.840  1072676.355
       2.948      305.200      480.840  1072676.359
       2.955      295.700      480.840  1072676.355
       2.961      303.400      480.840  1072676.355
       2.968      530.000      480.965  1072676.355
       2.974      365.600      480.965  1072676.355
       2.979        0.000      480.965  1072676.355
       2.985      445.600      481.090  1072676.355
       2.992      283.400      481.340  1072676.348
       2.999      429.200      481.590  1072676.348
       3.006      316.100      481.840  1072676.352
       3.012      216.300      482.215  1072676.348
       3.022      447.700      482.465  1072676.359
       3.033      182.500      482.465  1072676.359
       3.038      363.600      483.090  1072676.355
       3.044        0.000      483.465  1072676.355
       3.049      366.600      484.215  1072676.359
       3.055      197.900      484.602  1072676.359
       3.065      155.500      484.727  1072676.359
       3.071      481.300      484.727  1072676.363
       3.078      215.600      484.727  1072676.359
       3.092      426.400      484.852  1072676.355
       3.103      502.200      485.102  1072676.355
       3.115      269.800      485.227  1072676.355
       3.130      161.400      485.352  1072676.359
       3.136      329.500      485.352  1072676.359
       3.142      153.800      485.352  1072676.355
       3.149      644.600      485.352  1072676.355
       3.155      315.900      485.477  1072676.355
       3.161        0.000      485.477  1072676.355
       3.168      587.700      485.477  1072676.355
       3.174      146.800      485.602  1072676.355
       3.181      292.000      485.727  1072676.355
       3.188      146.700      485.852  1072676.355
       3.195      584.000      486.227  1072676.352
       3.202      145.300      486.602  1072676.352
       3.209      336.600      486.977  1072676.352
       3.215      150.200      487.727  1072676.352
       3.221      456.200      488.477  1072676.352
       3.228      300.600      488.727  1072676.355
       3.234      499.300      488.977  1072676.355
       3.240        0.000      489.477  1072676.352
       3.246      311.700      489.852  1072676.352
       3.253      356.200      493.449  1072676.352
       3.264      164.700      493.699  1072676.352
       3.270      381.700      493.824  1072676.352
       3.275      475.400      493.949  1072676.352
       3.282      461.900      494.199  1072676.352
       3.288      147.300      494.699  1072676.352
       3.295      294.900      494.949  1072676.352
       3.302      290.300      495.074  1072676.352
       3.309      297.600      495.199  1072676.352
       3.315        0.000      495.324  1072676.352
       3.322      543.400      495.449  1072676.352
       3.329      149.200      495.824  1072676.352
       3.338      460.100      496.824  1072676.352
       3.352      383.100      498.199  1072676.355
       3.367      222.300      499.199  1072676.355
       3.377      298.700      499.824  1072676.355
       3.383      386.900      500.074  1072676.355
       3.388      371.200      500.199  1072676.355
       3.394      161.200      500.449  1072676.355
       3.400      150.200      500.574  1072676.355
       3.407      632.000      500.699  1072676.355
       3.413        0.000      500.699  1072676.355
       3.419      482.200      500.949  1072676.352
       3.425      468.900      501.449  1072676.352
       3.436        0.000      501.949  1072676.352
       3.443      331.200      502.574  1072676.352
       3.453      280.600      502.699  1072676.355
       3.459      479.700      502.949  1072676.359
       3.470      263.800      502.949  1072676.359
       3.477      274.300      502.949  1072676.359
       3.485      413.400      502.949  1072676.359
       3.494      269.100      502.949  1072676.359
       3.509      309.300      502.949  1072676.355
       3.522      393.000      502.949  1072676.355
       3.530      369.500      502.949  1072676.355
       3.535      187.400      502.949  1072676.355
       3.540      183.700      502.949  1072676.355
       3.546      311.900      502.949  1072676.355
       3.559      435.300      503.074  1072756.375
       3.575      557.100      503.074  1072756.379
       3.582        0.000      503.074  1072756.379
       3.587      410.000      503.074  1072756.375
       3.592      408.000      503.199  1072756.375
       3.597      342.000      503.199  1072756.371
       3.603      375.000      500.711  1072756.375
       3.614      290.400      500.711  1072756.375
       3.621      144.600      500.711  1072756.375
       3.627      433.200      500.711  1072756.375
       3.634      149.400      501.086  1072756.375
       3.641      154.800      501.711  1072756.375
       3.648      309.600      502.336  1072756.375
       3.654      478.900      502.836  1072756.375
       3.660        0.000      503.336  1072756.375
       3.666      307.000      503.836  1072756.375
       3.673      612.600      504.086  1072756.375
       3.679      207.200      504.461  1072756.375
       3.689      468.600      504.711  1072836.395
       3.695      203.500      504.711  1072836.395
       3.700      179.200      505.086  1072836.391
       3.706      336.900      505.211  1072836.391
       3.712      165.700      505.711  1072836.395
       3.718      361.600      505.961  1072836.395
