# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       1.693      535.800      425.215  1072505.176
       1.699      162.900      425.465  1072505.176
       1.705      150.500      425.840  1072505.176
       1.712      414.900      426.840  1072505.176
       1.719      305.200      428.715  1072505.191
       1.726      586.900      430.340  1072505.168
       1.732      352.700      431.980  1072505.168
       1.741      165.600      433.230  1072505.172
       1.753        0.000      433.855  1072505.176
       1.760      653.100      435.105  1072505.176
       1.766      304.700      436.277  1072505.176
       1.773      364.200      437.027  1072505.176
       1.784      365.300      442.238  1072505.176
       1.800      391.000      443.738  1072505.168
       1.813      248.600      445.363  1072505.168
       1.825      444.100      446.613  1072505.168
       1.836       94.700      448.738  1072505.168
       1.847      997.300      449.238  1072505.168
       1.852        0.000      449.488  1072505.168
       1.856      208.700      449.613  1072505.168
       1.861      378.700      454.039  1072505.168
       1.867        0.000      454.539  1072505.168
       1.872      555.300      455.039  1072505.168
       1.877        0.000      455.664  1072505.168
       1.883      587.200      455.789  1072505.168
       1.888      212.100      455.914  1072505.168
       1.893      212.400      456.164  1072505.164
       1.897      393.900      460.180  1072505.164
       1.902      173.500      460.180  1072505.164
       1.908      618.800      460.555  1072505.176
       1.915      152.300      460.805  1072505.172
       1.921      320.800      464.988  1072505.176
       1.927      456.400      464.988  1072505.176
       1.934      345.200      464.988  1072505.172
       1.940        0.000      465.113  1072505.176
       1.946      370.400      465.113  1072505.176
       1.951      173.300      465.113  1072505.176
       1.957      337.500      465.113  1072505.176
       1.963      312.300      465.113  1072505.176
       1.969      364.000      465.363  1072505.176
       1.975      381.200      465.363  1072505.176
       1.980      176.400      465.363  1072505.176
       1.986      422.500      465.363  1072505.176
       1.993      150.000      465.363  1072505.176
       1.999      440.500      465.363  1072505.176
       2.006      265.100      465.363  1072505.176
       2.018      326.200      465.363  1072505.176
       2.027      465.000      465.613  1072505.172
       2.033      269.100      465.738  1072505.172
       2.041      325.400      465.863  1072505.176
       2.053      156.500      465.863  1072505.176
       2.059      329.200      465.988  1072505.176
       2.065      546.500      466.113  1072505.176
       2.071      184.800      466.238  1072505.180
       2.076      418.900      466.238  1072505.180
       2.088      350.600      466.238  1072505.180
       2.100      303.200      466.238  1072505.180
       2.116      272.800      466.488  1072505.180
       2.127      575.300      466.488  1072505.180
       2.132        0.000      466.488  1072505.180
       2.137        0.000      466.488  1072505.180
       2.142      240.100      466.613  1072505.176
       2.146        0.000      466.613  1072505.184
       2.149        0.000      466.738  1072505.176
       2.153      177.600      467.238  1072505.168
       2.159      270.200      467.363  1072505.168
       2.162      201.600      467.629  1072505.168
       2.168      169.000      467.629  1072585.188
       2.173      761.700      467.879  1072585.387
       2.180        0.000      470.598  1072590.336
       2.186      462.200      473.473  1072592.789
       2.193      455.400      473.848  1072593.051
       2.199      150.500      474.098  1072721.344
       2.206        0.000      475.504  1072723.785
       2.213      404.700      477.168  1072885.883
       2.222      532.100      478.598  1073030.812
       2.237      283.700      478.848  1073110.898
       2.252      298.400      479.188  1073191.113
       2.262      146.200      481.422  1073193.613
       2.268      442.900      481.559  1073193.609
       2.275      295.400      481.684  1073193.613
       2.282      293.500      481.684  1073193.613
       2.289      142.900      481.809  1073193.617
       2.296      151.600      481.809  1073193.617
       2.302      442.100      481.809  1073193.617
       2.309      377.200      482.250  1073193.605
       2.322      433.100      482.375  1073193.609
       2.336      238.700      482.750  1073273.621
       2.348      266.200      482.875  1073273.617
       2.356      293.600      483.000  1073273.621
       2.363      448.600      483.250  1073273.621
       2.369      196.400      484.625  1073273.621
       2.379      345.200      485.625  1073353.645
       2.391      143.200      486.375  1073353.645
       2.398      604.200      486.809  1073353.645
       2.405      152.400      486.934  1073353.648
       2.411      328.100      486.934  1073353.645
       2.420      147.600      486.934  1073353.645
       2.427      412.700      486.934  1073353.641
       2.434      319.200      487.059  1073353.641
       2.444      448.100      487.059  1073353.641
       2.450      379.700      487.059  1073353.641
       2.458      414.200      487.059  1073353.641
       2.468      123.900      487.059  1073353.641
       2.476      322.400      487.059  1073353.641
       2.485      424.000      487.059  1073353.641
       2.497      310.200      487.059  1073353.641
       2.504        0.000      487.059  1073353.641
       2.510      357.700      487.059  1073353.641
       2.515      372.300      487.059  1073353.641
       2.521      360.800      487.059  1073353.641
       2.526        0.000      487.184  1073353.641
       2.533      514.200      487.309  1073353.641
       2.539      442.800      487.309  1073433.660
       2.545      300.000      487.309  1073433.660
       2.552      155.700      487.309  1073433.660
       2.558      314.500      487.434  1073433.660
       2.565      539.000      487.434  1073433.664
       2.572        0.000      487.434  1073433.664
       2.579      675.200      487.434  1073433.664
       2.585        0.000      487.434  1073433.664
       2.590      368.500      487.434  1073433.664
       2.596      339.500      487.434  1073433.664
       2.602      156.500      487.434  1073433.664
       2.608      464.600      487.434  1073433.668
       2.615      136.100      487.434  1073433.672
       2.622      132.100      487.434  1073433.672
       2.628      614.700      487.434  1073433.672
       2.633        0.000      487.434  1073433.672
       2.638      419.100      487.434  1073433.672
       2.643        0.000      487.434  1073433.672
       2.648      154.700      487.559  1073433.668
       2.655      595.200      487.934  1073433.664
       2.663      219.100      488.059  1073433.656
       2.672      113.400      488.309  1073433.656
       2.681      558.400      488.559  1073433.656
       2.688      408.300      488.934  1073433.656
       2.695        0.000      489.434  1073433.656
       2.702      540.700      489.809  1073513.676
       2.708        0.000      490.309  1073513.676
       2.713      388.800      490.684  1073513.676
       2.718      194.700      490.934  1073513.676
       2.723      197.700      491.059  1073513.676
       2.728      399.500      491.184  1073513.676
       2.733      382.600      491.434  1073513.676
       2.738      553.500      491.559  1073513.672
       2.744      186.500      491.684  1073513.672
       2.749      172.700      491.809  1073513.672
       2.755      318.600      491.934  1073513.672
       2.761      561.300      490.898  1073513.672
       2.766        0.000      490.898  1073513.672
       2.772      355.600      491.535  1073513.668
       2.777      334.700      491.660  1073513.672
       2.783      152.700      491.785  1073513.668
       2.790      442.000      491.910  1073529.676
       2.797      228.900      492.035  1073593.691
       2.805      311.600      492.035  1073593.691
       2.812      299.400      492.035  1073593.691
       2.818      169.900      492.035  1073593.691
       2.824      547.900      492.035  1073593.691
       2.830      343.800      492.035  1073593.691
       2.838      110.600      492.285  1073593.688
       2.847      655.500      492.535  1073673.707
       2.854      457.400      492.535  1073689.719
       2.862      254.800      492.660  1073753.738
       2.870      268.800      491.574  1073753.734
       2.881      413.800      491.574  1073753.734
       2.889      292.700      491.574  1073753.734
       2.895      156.200      491.574  1073753.734
       2.902      513.000      491.574  1073753.734
       2.908      316.100      491.574  1073753.734
       2.915      431.100      491.574  1073753.734
       2.921      173.200      491.574  1073753.734
       2.927      309.900      491.824  1073753.734
       2.936      176.400      492.074  1073753.734
       2.942      495.100      492.074  1073753.738
       2.948        0.000      492.074  1073833.754
       2.954      161.300      492.074  1073833.758
       2.961      490.900      492.074  1073833.758
       2.967      310.300      492.074  1073833.758
       2.973      468.000      492.074  1073833.762
       2.980      446.700      492.074  1073833.766
       2.986      152.400      492.199  1073833.766
       2.993      311.300      492.199  1073833.766
       2.999      279.600      492.199  1073913.777
       3.010      169.500      492.199  1073913.777
       3.016      375.200      492.199  1073913.777
       3.021      186.100      492.199  1073913.777
       3.027      190.300      492.199  1073913.777
       3.032      376.200      492.199  1073913.777
       3.037      483.200      492.199  1073913.773
       3.047      231.700      492.199  1073913.773
       3.056      468.600      492.199  1073913.773
       3.062      163.000      492.574  1073913.785
       3.075      444.500      493.074  1073913.773
       3.082      294.600      493.449  1073913.770
       3.088      309.400      494.199  1073913.773
       3.095      302.000      494.949  1073913.773
       3.101      482.500      495.699  1073913.773
       3.108      163.700      496.574  1073913.773
       3.114      302.500      497.449  1073913.773
       3.120      180.500      498.699  1073913.773
       3.126      174.100      499.574  1073913.773
       3.132      437.900      499.699  1073913.773
       3.139      423.600      499.699  1073913.773
       3.147      262.300      499.824  1073913.773
       3.153      465.100      499.949  1073913.773
       3.160      155.300      500.074  1073913.773
       3.166      337.700      500.199  1073913.773
       3.173      285.500      500.199  1073913.773
       3.179      333.100      500.324  1073913.773
       3.185      368.600      500.449  1073913.777
       3.191      166.400      500.824  1073913.777
       3.197      446.300      501.199  1073913.773
       3.203      149.100      501.699  1073913.781
       3.210      311.900      502.199  1073913.773
       3.216      222.600      502.949  1073913.781
       3.225      286.800      503.324  1073913.777
       3.232      327.400      503.574  1073913.777
       3.239      162.700      503.824  1073913.781
       3.245      378.800      504.074  1073913.781
       3.250      522.500      504.574  1073913.785
       3.256      171.200      505.199  1073913.785
       3.261      440.800      505.449  1073913.785
       3.268      163.600      505.574  1073913.777
       3.274      490.700      505.699  1073913.781
       3.280      158.200      505.824  1073913.781
       3.287      515.700      506.324  1073913.781
       3.298      383.400      506.699  1073913.777
       3.306      142.800      507.074  1073913.777
       3.313      149.400      507.324  1073913.777
       3.320      628.000      507.824  1073913.781
       3.326      105.900      508.324  1073993.801
       3.336      465.000      509.449  1073993.797
       3.342      252.300      509.699  1074073.816
       3.358      371.800      509.699  1074073.820
       3.369      417.800      509.824  1074073.820
       3.381        0.000      510.074  1074073.820
       3.387      375.600      510.074  1074073.820
       3.392      301.900      510.199  1074073.820
       3.399      357.700      510.199  1074073.820
       3.407      516.800      510.332  1074153.836
       3.415      334.400      506.793  1074153.832
       3.421        0.000      506.793  1074153.832
       3.427      630.800      506.793  1074153.832
       3.434        0.000      506.793  1074153.832
       3.439      336.600      506.793  1074153.832
       3.445        0.000      506.793  1074153.832
       3.449      284.400      506.793  1074153.832
       3.453        0.000      506.793  1074153.832
       3.456      391.700      506.793  1074233.852
       3.462      144.500      506.793  1074233.852
       3.469      345.400      506.793  1074233.852
       3.474      406.000      506.793  1074233.852
       3.479      279.700      506.793  1074233.852
       3.483        0.000      506.793  1074233.852
       3.487      281.300      506.793  1074233.852
       3.490        0.000      506.793  1074233.852
       3.494        0.000      506.793  1074233.863
       3.499      478.400      508.645  1074236.680
       3.505        0.000      509.293  1074236.676
       3.511      696.100      510.168  1074237.102
       3.517        0.000      513.445  1074245.629
       3.523      331.300      517.938  1074246.035
       3.529      317.300      518.621  1074246.027
       3.535      146.800      518.746  1074246.020
       3.542      619.800      518.996  1074246.008
       3.549      137.600      519.121  1074246.020
       3.556      315.600      519.246  1074246.012
       3.562      325.000      519.371  1074246.012
       3.569      417.000      519.496  1074246.012
       3.576      312.200      520.195  1074246.113
       3.582      410.000      520.695  1074246.121
       3.589        0.000      525.777  1074253.992
       3.596      396.700      529.508  1074260.984
       3.603      233.400      531.891  1074261.777
       3.613      538.700      535.035  1074264.758
       3.620      320.100      540.121  1074270.672
       3.626      157.300      544.574  1074275.254
       3.636      479.500      550.758  1074282.406
       3.645      138.900      551.133  1074282.414
       3.652      445.000      551.508  1074282.406
       3.659        0.000      551.812  1074282.398
       3.666      437.900      551.938  1074282.402
       3.672      309.400      552.062  1074282.410
       3.679      316.600      552.062  1074282.414
       3.685      303.900      552.188  1074282.414
       3.692      437.900      552.312  1074282.410
       3.699        0.000      552.688  1074282.414
       3.705      460.200      555.832  1074286.316
       3.712      320.200      562.312  1074298.445
       3.718      152.700      563.113  1074298.441
       3.725      613.900      563.582  1074298.453
       3.731      382.100      564.207  1074298.457
       3.742      307.000      564.457  1074298.457
       3.748        0.000      564.582  1074298.457
       3.755      437.600      564.707  1074298.449
       3.762      273.900      564.707  1074298.453
       3.769      393.900      565.207  1074298.449
       3.779      263.600      565.582  1074298.453
       3.787      284.300      565.707  1074298.453
       3.793      388.900      565.957  1074298.453
       3.801      280.900      566.469  1074298.453
       3.808      144.200      566.844  1074298.453
       3.815      426.500      566.844  1074298.453
       3.822      140.800      566.969  1074298.453
       3.829      502.300      567.219  1074298.453
       3.841      229.000      567.219  1074298.453
       3.855      345.500      567.219  1074298.457
       3.863      425.100      567.219  1074298.453
       3.873        0.000      567.219  1074298.453
       3.879      611.400      567.219  1074298.453
       3.885        0.000      567.219  1074298.453
       3.892      300.900      567.219  1074298.453
       3.899      301.100      567.469  1074298.453
       3.905      323.800      567.969  1074298.453
       3.912        0.000      568.469  1074298.453
       3.916      404.200      568.844  1074298.449
       3.921      202.900      569.094  1074298.449
       3.926        0.000      569.094  1074298.449
       3.930      315.200      569.219  1074298.449
       3.936        0.000      569.469  1074298.453
       3.940      487.100      569.469  1074298.449
       3.944        0.000      569.469  1074298.449
       3.949      561.500      569.469  1074298.449
       3.952        0.000      569.469  1074298.449
       3.956        0.000      569.469  1074298.449
       3.960      514.600      570.027  1074298.453
       3.964      196.500      570.027  1074298.453
       3.970      462.400      570.555  1074298.449
       3.976        0.000      570.680  1074298.445
       3.982      448.600      570.680  1074298.449
       3.989      459.000      570.680  1074298.457
       3.995      174.100      570.680  1074298.461
       4.001      519.500      571.430  1074298.445
       4.011      143.800      571.680  1074298.445
       4.018      452.700      571.680  1074298.445
       4.024      134.300      572.055  1074298.445
       4.032      412.500      572.305  1074298.445
       4.039      146.400      572.555  1074298.445
       4.046      415.500      572.930  1074298.441
       4.053      142.100      573.305  1074298.441
       4.060      310.000      574.180  1074298.441
       4.067      256.500      575.180  1074298.582
       4.074      417.000      576.449  1074298.582
       4.082      410.600      576.949  1074298.582
       4.089      368.500      578.074  1074298.586
       4.098      174.900      579.449  1074298.586
       4.109      379.300      579.699  1074298.586
       4.117      425.800      579.699  1074298.586
       4.126      228.800      579.699  1074298.586
       4.135      152.400      579.699  1074298.586
       4.141      295.200      579.699  1074298.586
       4.148      591.500      579.824  1074298.586
       4.155      254.800      579.824  1074298.590
       4.163      382.400      579.824  1074298.590
       4.170      143.300      579.824  1074298.590
       4.177      188.600      579.824  1074298.590
       4.183      298.400      579.824  1074298.590
       4.189      165.600      579.824  1074298.590
       4.195      441.200      579.824  1074298.590
       4.202      290.000      579.824  1074298.590
       4.212      170.000      579.824  1074298.590
       4.218      470.500      579.824  1074298.590
       4.225      254.400      579.824  1074298.590
       4.233      306.500      579.824  1074378.605
       4.239      151.400      580.203  1074378.746
       4.246      418.000      580.203  1074378.750
       4.253      297.900      580.203  1074378.750
       4.260      570.900      580.203  1074378.750
       4.267      315.500      580.203  1074378.750
       4.276      460.500      580.203  1074378.750
       4.287      233.600      580.203  1074378.746
       4.300      413.800      580.203  1074378.746
       4.307        0.000      580.203  1074378.746
       4.314      296.600      580.203  1074378.746
       4.320      217.600      580.203  1074378.746
       4.325      282.700      581.453  1074378.746
       4.328      169.800      583.801  1074378.746
       4.334      337.300      583.801  1074378.746
       4.340      472.900      583.801  1074378.746
       4.347      296.900      583.801  1074378.750
       4.353      334.700      583.926  1074378.750
       4.359      359.300      583.926  1074378.750
       4.365        0.000      583.926  1074378.746
       4.370      369.800      584.926  1074378.746
       4.375      164.300      584.926  1074378.746
       4.381      488.200      584.926  1074378.746
       4.388      152.600      584.926  1074378.746
       4.394      482.100      584.926  1074378.746
       4.400      310.300      584.926  1074378.742
       4.407      151.600      585.051  1074378.746
       4.413      466.600      585.301  1074378.750
       4.420        0.000      585.301  1074378.750
       4.426      503.000      585.301  1074378.750
       4.432        0.000      585.301  1074378.750
       4.438      647.800      585.469  1074378.750
       4.444      159.000      585.594  1074378.746
       4.450      476.400      585.594  1074378.746
       4.456      326.600      585.594  1074378.746
       4.462      336.200      585.594  1074378.746
       4.468      159.500      585.594  1074378.746
       4.475      333.200      585.594  1074378.742
       4.481      327.400      585.719  1074378.742
       4.487        0.000      586.094  1074378.750
       4.492      526.500      586.094  1074378.750
       4.498      184.700      586.250  1074378.750
       4.504      171.000      586.250  1074378.750
       4.509      474.400      586.250  1074378.754
       4.516      148.000      586.250  1074378.758
       4.523      456.800      586.375  1074378.750
       4.531      381.600      586.500  1074378.754
       4.539      135.700      586.500  1074378.754
       4.546      430.100      586.500  1074378.750
       4.558      327.500      586.500  1074378.746
       4.564      333.600      586.500  1074378.746
       4.570      333.900      586.625  1074378.750
       4.576      160.900      586.750  1074378.750
       4.582      316.500      586.750  1074378.750
       4.589      176.000      588.125  1074378.750
       4.594      337.200      588.375  1074378.746
       4.600      349.100      588.375  1074378.750
       4.609      311.400      588.375  1074378.754
